0 0.018 -0.918
0.04 0.018 -0.918
0.08 0.018 -0.918
0.12 0.018 -0.918
0.16 0.018 -0.918
0.2 0.018 -0.911
0.24 0.018 -0.905
0.28 0.018 -0.902
0.32 0.018 -0.899
0.36 0.018 -0.897
0.4 0.018 -0.897
0.44 0.018 -0.897
0.48 0.018 -0.897
0.52 0.018 -0.897
0.56 0.018 -0.897
0.6 0.018 -0.897
0.64 0.018 -0.889
0.68 0.018 -0.877
0.72 0.018 -0.861
0.76 0.018 -0.853
0.8 0.018 -0.847
0.84 0.019 -0.835
0.88 0.025 -0.824
0.92 0.028 -0.815
0.96 0.028 -0.802
1 0.028 -0.792
1.04 0.028 -0.780
1.08 0.028 -0.766
1.12 0.028 -0.752
1.16 0.028 -0.741
1.2 0.029 -0.729
1.24 0.033 -0.715
1.28 0.033 -0.704
1.32 0.033 -0.703
1.36 0.034 -0.700
1.4 0.038 -0.692
1.44 0.038 -0.688
1.48 0.038 -0.687
1.52 0.038 -0.675
1.56 0.038 -0.671
1.6 0.038 -0.667
1.64 0.038 -0.667
1.68 0.038 -0.662
1.72 0.039 -0.658
1.76 0.043 -0.657
1.8 0.043 -0.657
1.84 0.043 -0.653
1.88 0.043 -0.652
1.92 0.043 -0.652
1.96 0.043 -0.652
2 0.043 -0.649
2.04 0.043 -0.640
2.08 0.043 -0.632
2.12 0.043 -0.630
2.16 0.043 -0.626
2.2 0.043 -0.622
2.24 0.043 -0.618
2.28 0.043 -0.616
2.32 0.043 -0.614
2.36 0.043 -0.607
2.4 0.048 -0.606
2.44 0.049 -0.606
2.48 0.049 -0.603
2.52 0.051 -0.596
2.56 0.054 -0.592
2.6 0.054 -0.589
2.64 0.054 -0.585
2.68 0.054 -0.584
2.72 0.054 -0.579
2.76 0.054 -0.575
2.8 0.054 -0.575
2.84 0.054 -0.575
2.88 0.054 -0.573
2.92 0.054 -0.568
2.96 0.054 -0.560
3 0.054 -0.552
3.04 0.054 -0.544
3.08 0.059 -0.537
3.12 0.059 -0.532
3.16 0.059 -0.528
3.2 0.059 -0.518
3.24 0.059 -0.508
3.28 0.059 -0.500
3.32 0.059 -0.488
3.36 0.059 -0.481
3.4 0.059 -0.475
3.44 0.059 -0.473
3.48 0.064 -0.472
3.52 0.068 -0.464
3.56 0.077 -0.456
3.6 0.092 -0.443
3.64 0.100 -0.437
3.68 0.105 -0.433
3.72 0.105 -0.432
3.76 0.105 -0.432
3.8 0.105 -0.432
3.84 0.105 -0.432
3.88 0.105 -0.429
3.92 0.110 -0.421
3.96 0.110 -0.412
4 0.110 -0.410
4.04 0.110 -0.406
4.08 0.110 -0.406
4.12 0.110 -0.406
4.16 0.110 -0.406
4.2 0.110 -0.406
4.24 0.110 -0.406
4.28 0.110 -0.403
4.32 0.111 -0.400
4.36 0.116 -0.393
4.4 0.120 -0.389
4.44 0.122 -0.382
4.48 0.125 -0.374
4.52 0.125 -0.371
4.56 0.125 -0.371
4.6 0.125 -0.371
4.64 0.125 -0.371
4.68 0.125 -0.371
4.72 0.125 -0.371
4.76 0.125 -0.371
4.8 0.125 -0.371
4.84 0.125 -0.371
4.88 0.125 -0.371
4.92 0.125 -0.371
4.96 0.125 -0.371
5 0.125 -0.371
5.04 0.125 -0.371
5.08 0.125 -0.371
5.12 0.125 -0.371
5.16 0.125 -0.371
5.2 0.125 -0.371
5.24 0.125 -0.371
5.28 0.125 -0.371
5.32 0.125 -0.371
5.36 0.125 -0.371
5.4 0.125 -0.371
5.44 0.125 -0.371
5.48 0.125 -0.371
5.52 0.125 -0.371
5.56 0.125 -0.371
5.6 0.125 -0.371
5.64 0.125 -0.371
5.68 0.125 -0.371
5.72 0.125 -0.371
5.76 0.125 -0.371
5.8 0.125 -0.371
5.84 0.125 -0.371
5.88 0.125 -0.371
5.92 0.125 -0.371
5.96 0.125 -0.371
6 0.125 -0.371
6.04 0.125 -0.371
6.08 0.125 -0.371
6.12 0.125 -0.371
6.16 0.125 -0.371
6.2 0.125 -0.371
6.24 0.125 -0.371
6.28 0.125 -0.371
6.32 0.125 -0.371
6.36 0.125 -0.371
6.4 0.125 -0.371
6.44 0.125 -0.371
6.48 0.125 -0.371
6.52 0.125 -0.371
6.56 0.125 -0.371
6.6 0.125 -0.371
6.64 0.125 -0.371
6.68 0.125 -0.371
6.72 0.127 -0.356
6.76 0.130 -0.340
6.8 0.130 -0.340
6.84 0.130 -0.340
6.88 0.130 -0.340
6.92 0.130 -0.340
6.96 0.130 -0.340
7 0.130 -0.329
7.04 0.130 -0.315
7.08 0.130 -0.305
7.12 0.131 -0.290
7.16 0.135 -0.275
7.2 0.135 -0.274
7.24 0.135 -0.268
7.28 0.135 -0.257
7.32 0.137 -0.249
7.36 0.143 -0.238
7.4 0.147 -0.228
7.44 0.151 -0.218
7.48 0.154 -0.208
7.52 0.156 -0.195
7.56 0.156 -0.182
7.6 0.156 -0.172
7.64 0.156 -0.162
7.68 0.160 -0.152
7.72 0.163 -0.141
7.76 0.166 -0.134
7.8 0.166 -0.127
7.84 0.170 -0.119
7.88 0.173 -0.109
7.92 0.176 -0.105
7.96 0.176 -0.105
8 0.176 -0.105
8.04 0.176 -0.105
8.08 0.176 -0.105
8.12 0.176 -0.099
8.16 0.179 -0.095
8.2 0.181 -0.095
8.24 0.181 -0.095
8.28 0.186 -0.095
8.32 0.187 -0.095
8.36 0.187 -0.095
8.4 0.187 -0.095
8.44 0.187 -0.095
8.48 0.187 -0.095
8.52 0.187 -0.095
8.56 0.187 -0.094
8.6 0.189 -0.084
8.64 0.196 -0.076
8.68 0.203 -0.064
8.72 0.207 -0.059
8.76 0.207 -0.059
8.8 0.207 -0.059
8.84 0.207 -0.059
8.88 0.207 -0.059
8.92 0.207 -0.055
8.96 0.210 -0.052
9 0.212 -0.049
9.04 0.212 -0.044
9.08 0.212 -0.043
9.12 0.216 -0.043
9.16 0.217 -0.043
9.2 0.217 -0.043
9.24 0.217 -0.038
9.28 0.217 -0.038
9.32 0.217 -0.038
9.36 0.217 -0.038
9.4 0.217 -0.038
9.44 0.217 -0.038
9.48 0.217 -0.038
9.52 0.217 -0.038
9.56 0.217 -0.038
9.6 0.217 -0.038
9.64 0.217 -0.038
9.68 0.217 -0.038
9.72 0.217 -0.038
9.76 0.218 -0.038
9.8 0.225 -0.038
9.84 0.228 -0.043
9.88 0.228 -0.043
9.92 0.228 -0.043
9.96 0.228 -0.043
10 0.228 -0.043
10.04 0.228 -0.043
10.08 0.228 -0.043
10.12 0.228 -0.043
10.16 0.228 -0.043
10.2 0.228 -0.043
10.24 0.228 -0.043
10.28 0.228 -0.043
10.32 0.232 -0.045
10.36 0.236 -0.049
10.4 0.238 -0.052
10.44 0.238 -0.054
10.48 0.238 -0.054
10.52 0.238 -0.054
10.56 0.238 -0.054
10.6 0.238 -0.054
10.64 0.238 -0.054
10.68 0.238 -0.054
10.72 0.238 -0.054
10.76 0.242 -0.054
10.8 0.243 -0.054
10.84 0.250 -0.054
10.88 0.253 -0.054
10.92 0.253 -0.054
10.96 0.256 -0.054
11 0.260 -0.054
11.04 0.265 -0.054
11.08 0.268 -0.054
11.12 0.269 -0.057
11.16 0.274 -0.059
11.2 0.274 -0.059
11.24 0.274 -0.059
11.28 0.274 -0.059
11.32 0.274 -0.059
11.36 0.274 -0.059
11.4 0.274 -0.059
11.44 0.274 -0.059
11.48 0.274 -0.059
11.52 0.274 -0.064
11.56 0.274 -0.069
11.6 0.274 -0.069
11.64 0.274 -0.069
11.68 0.274 -0.069
11.72 0.274 -0.069
11.76 0.274 -0.069
11.8 0.274 -0.069
11.84 0.274 -0.069
11.88 0.274 -0.069
11.92 0.274 -0.069
11.96 0.274 -0.069
12 0.274 -0.069
12.04 0.274 -0.069
12.08 0.282 -0.059
12.12 0.296 -0.045
12.16 0.304 -0.034
12.2 0.304 -0.033
12.24 0.304 -0.033
12.28 0.304 -0.033
12.32 0.305 -0.033
12.36 0.309 -0.030
12.4 0.309 -0.027
12.44 0.309 -0.023
12.48 0.309 -0.023
12.52 0.309 -0.023
12.56 0.309 -0.023
12.6 0.309 -0.023
12.64 0.309 -0.023
12.68 0.309 -0.023
12.72 0.309 -0.023
12.76 0.309 -0.023
12.8 0.310 -0.023
12.84 0.319 -0.017
12.88 0.325 -0.008
12.92 0.325 -0.008
12.96 0.325 -0.008
13 0.325 -0.008
13.04 0.325 -0.008
13.08 0.325 -0.008
13.12 0.325 -0.008
13.16 0.325 -0.008
13.2 0.325 -0.008
13.24 0.325 -0.008
13.28 0.325 -0.008
13.32 0.325 -0.008
13.36 0.325 -0.008
13.4 0.325 -0.008
13.44 0.325 -0.008
13.48 0.325 -0.008
13.52 0.325 -0.008
13.56 0.325 -0.008
13.6 0.325 -0.008
13.64 0.325 -0.008
13.68 0.325 -0.004
13.72 0.328 -0.001
13.76 0.330 0.003
